TimeStamp,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
03-29-2024 13:15,8359.1,16351.3,4843.7,4943.7,2700.32,2700.32
03-29-2024 13:30,8666.5,16384,4854.29,5043.6,2858.2,2858.2
03-29-2024 13:45,8971.3,16008,4943.6,5097.85,2871.26,2871.26
03-29-2024 14:00,9599.8,15937.6,5469.8,5503.9,2999.79,2999.79
03-29-2024 14:15,10022.4,15628.8,5747.5,5595.68,3020.77,3020.77
03-29-2024 14:30,10456.4,15552.4,5723.38,5808.56,3222.68,3222.68
03-29-2024 14:45,10766.4,15215.3,5769.86,5941.06,3317.03,3317.03
03-29-2024 15:00,11040.8,14478.2,5863.8,5939.66,3330.8,3330.8
03-29-2024 15:15,11511,14179.9,5960.96,6046.37,3414.61,3414.61
03-29-2024 15:30,11786,13449.7,5806.3,5858.92,3417.44,3417.44
03-29-2024 15:45,11779.6,12861.6,5823.7,6074.3,3502.65,3502.65
03-29-2024 16:00,12012.7,12238.6,6238.5,6283.66,3510.48,3510.48
03-29-2024 16:15,11773.9,11321.7,6288.8,6288.1,3510.91,3510.91
03-29-2024 16:30,12183.9,10219.2,6172.3,6237.2,3660.21,3660.21
03-29-2024 16:45,12320.4,9383.5,6040.9,6040.2,4120.67,4120.67
03-29-2024 17:00,11811.6,9466,5808.3,5807.6,3660.1,3660.1
03-29-2024 17:15,11333.2,9764.7,6068.4,6067.7,4120.34,4120.34
03-29-2024 17:30,10199.7,10297.7,6283.5,6282.8,3840.95,3840.95
03-29-2024 17:45,10171.9,10086,6553.3,6552.6,4060.34,4060.34
03-29-2024 18:00,11138,10304.8,7063.8,7063.8,3880.83,3880.83
03-29-2024 18:15,10945.9,8498.1,6498.53,6498.53,4500.69,4500.69
03-29-2024 18:30,11162.1,6691,5860.9,5860.9,6000.47,6000.47
03-29-2024 18:45,11531.7,6205.8,5662.8,5662.8,7967.03,7967.03
03-29-2024 19:00,12561.3,6036,5633.5,5633.5,8572.78,8572.78
03-29-2024 19:15,12701.7,6047.9,5645.4,5645.4,8646.94,8646.94
03-29-2024 19:30,12681.4,6121.1,5718.6,5718.6,8789.98,8789.98
03-29-2024 19:45,12267.8,6322.5,5706.1,5706.1,6506.86,6506.86
03-29-2024 20:00,11766.3,6826.4,5804.38,5804.38,5375.64,5375.64
03-29-2024 20:15,11788.8,6913.9,5890.42,5890.42,5459.24,5459.24
03-29-2024 20:30,11696.3,6597.2,5581.93,5581.93,5393.89,5393.89
03-29-2024 20:45,11766.9,6527.7,5534.8,5534.8,5476.4,5476.4
03-29-2024 21:00,11382.5,6594.6,5367.76,5367.76,5359.86,5359.86
03-29-2024 21:15,11711.7,6254.7,5524.9,5524.9,5952.14,5952.14
03-29-2024 21:30,11788.3,6146.1,5412.14,5412.14,5884.96,5884.96
03-29-2024 21:45,11884.7,5976.5,5352.69,5352.69,6070.87,6070.87
03-29-2024 22:00,11429.2,6610.7,5712.09,5712.09,5884.35,5884.35
03-29-2024 22:15,11632.9,6746,5748.4,5748.4,5832.99,5832.99
03-29-2024 22:30,12335.4,6339.2,5602.6,5602.6,6000.32,6000.32
03-29-2024 22:45,12378.8,5855,5335.6,5335.6,6284.32,6284.32
03-29-2024 23:00,12533.3,5364.9,4966.3,4966.3,7999.06,7999.06
03-29-2024 23:15,12580.2,5304.6,4956.37,4956.37,6637.42,6637.42
03-29-2024 23:30,13040.4,5280.9,5072.89,5072.89,10000,10000
03-29-2024 23:45,13185,5487.5,5379.5,5379.5,10000,10000
03-30-2024 00:00,15188.9,6843.8,6639.8,6639.8,10000,10000
03-30-2024 00:15,14645.6,6854.1,6650.1,6650.1,10000,10000
03-30-2024 00:30,14278.8,7218,6914,6914,10000,10000
03-30-2024 00:45,13970.8,7365.2,7061.19,7061.2,10000,10000
03-30-2024 01:00,13388.5,7508.7,6948.7,6948.7,7000.01,7000.01
03-30-2024 01:15,13037.3,7757.6,6859.4,6859.4,6070.94,6070.94
03-30-2024 01:30,12714.5,8129.7,6692.1,6692.1,5718.22,5718.22
03-30-2024 01:45,12396.9,8308.6,6570,6570,4995.37,4995.37
03-30-2024 02:00,12233.7,8255.5,6547.2,6547.2,5068.06,5068.06
03-30-2024 02:15,12186.6,8375.5,6616.2,6616.2,4828.48,4828.48
03-30-2024 02:30,12107.5,8471.4,6538,6538,4828,4828
03-30-2024 02:45,11887.7,8588.2,6320.6,6320.6,4589.11,4589.11
03-30-2024 03:00,11732.3,8587.1,6198.7,6198.7,4510.15,4510.15
03-30-2024 03:15,11606.4,8588.1,6117.7,6117.7,4499.12,4499.12
03-30-2024 03:30,11527.8,8734.4,6039,6039,4279.45,4279.45
03-30-2024 03:45,11492.8,9021.8,6032.7,6032.7,3999.24,3999.24
03-30-2024 04:00,11043.9,9052.5,6077.2,6077.2,4145.93,4145.93
03-30-2024 04:15,11227.4,8699.6,6254.9,6254.9,4499.42,4499.42
03-30-2024 04:30,11467.7,8716.9,6329.7,6329.7,4510.64,4510.64
03-30-2024 04:45,11299,8543.9,6209,6209,4510.45,4510.45
03-30-2024 05:00,10915.8,7855.3,6136.3,6136.3,4808.32,4808.32
03-30-2024 05:15,11018.2,7804.8,6238.6,6238.6,4798.87,4798.87
03-30-2024 05:30,11464.6,7806.3,6344.82,6344.82,5375.41,5375.41
03-30-2024 05:45,11564.3,7769.7,6426.8,6426.8,5600.24,5600.24
03-30-2024 06:00,11628.9,8489.9,6747.3,6747.3,4995.88,4995.88
03-30-2024 06:15,12102.2,9023.3,7304,7304,4960.43,4960.43
03-30-2024 06:30,12469.9,9235.4,7214.7,7214.7,4858.33,4858.33
03-30-2024 06:45,12419.5,9469.1,7326.48,7326.48,4649.7,4649.7
03-30-2024 07:00,12449.8,10570.3,7492.4,7492.4,4120.64,4120.64
03-30-2024 07:15,12020.6,11233.9,7286.31,7286.31,3949.49,3949.49
03-30-2024 07:30,11602.3,11576.1,6835,6835,3819.86,3819.86
03-30-2024 07:45,11364.9,12138.8,6578.5,6578.5,3660.53,3660.53
03-30-2024 08:00,10893.7,11968.8,6410.8,6410.8,3603.86,3603.86
03-30-2024 08:15,10534.9,12051.2,5924.7,5924.7,3560.48,3560.48
03-30-2024 08:30,10131,12400.4,5836.2,5836.2,3510.98,3510.98
03-30-2024 08:45,9763,12556.7,5469,5469,3510.59,3510.59
03-30-2024 09:00,9689.6,13081.9,5459.7,5459.7,3550.25,3550.25
03-30-2024 09:15,9587.6,12364.5,5491.4,5491.4,3525.3,3525.3
03-30-2024 09:30,9481,12654.6,5731.2,5731.2,3490.61,3490.61
03-30-2024 09:45,9517.9,12998.9,5931,5931,3495.3,3495.3
03-30-2024 10:00,10136.3,13594.1,5979.2,5979.2,3280.98,3280.98
03-30-2024 10:15,10568.2,13618.1,6375.9,6433.27,3500.52,3500.52
03-30-2024 10:30,10507.2,14457.3,6439.8,6427.3,3395.92,3395.92
03-30-2024 10:45,10297,15115.8,6479.8,6586.34,3395.57,3395.57
03-30-2024 11:00,10629.3,15859.2,6524.2,6524.2,3395.29,3395.29
03-30-2024 11:15,10844.1,16064.3,6639.7,6639.7,3395.22,3395.22
03-30-2024 11:30,10606.1,16240.6,6510.48,6510.48,3330.89,3330.89
03-30-2024 11:45,10436.2,16711.5,6389.1,6389.1,3283.76,3283.76
03-30-2024 12:00,10131.7,16498.7,6051.6,6096.1,3258.65,3258.65
03-30-2024 12:15,9734.9,16579.6,6031.2,6131.2,3080.55,3080.55
03-30-2024 12:30,9703.5,16797.6,6079.4,6163.8,3020.59,3020.59
03-30-2024 12:45,9605.2,16972.3,6114.7,6176.5,3019.63,3019.63
03-30-2024 13:00,9836.6,18286.5,6257.9,6341.9,2890.64,2890.64
03-30-2024 13:15,9634.7,18221,6118.2,6202.2,2890.21,2890.21
03-30-2024 13:30,9910.8,17853.7,6166.6,6246.25,2975.93,2975.93
03-30-2024 13:45,10417.8,17586.4,6561.1,6563.6,3020.34,3020.34
03-30-2024 14:00,10837.6,16860.3,6572.5,6531.36,3260.5,3260.5
03-30-2024 14:15,11372,16378.5,6669.8,6814.12,3341.33,3341.33
03-30-2024 14:30,11789.6,15886.9,6949.47,6958.16,3414.17,3414.17
03-30-2024 14:45,12184.2,15576.5,7228.1,7146.46,3451.8,3451.8
03-30-2024 15:00,11708.4,15206.9,6963.31,6894.87,3441.84,3441.84
03-30-2024 15:15,12247.6,14947.1,6959.5,7106.07,3500.77,3500.77
03-30-2024 15:30,12374,14215.2,6845.11,6891.4,3510.12,3510.12
03-30-2024 15:45,12916.2,13771.3,7418.4,7401.92,3510.99,3510.99
03-30-2024 16:00,13293.6,13605.9,7770.79,7696.18,3550.71,3550.71
03-30-2024 16:15,13588.8,13028.3,7909.1,7909.1,3660.65,3660.65
03-30-2024 16:30,13789.4,12282.3,7905.2,7905.2,4000.59,4000.59
03-30-2024 16:45,13607.6,11656.8,7639.7,7639.7,4206.36,4206.36
03-30-2024 17:00,12661,11699.6,7285.3,7285.3,3674.63,3674.63
03-30-2024 17:15,11824.7,11140.3,6743.7,6743.7,3674.48,3674.48
03-30-2024 17:30,10147.9,11508.7,6356.4,6356.4,3949.04,3949.04
03-30-2024 17:45,9791.1,10831.7,6165.89,6165.89,4516.02,4516.02
03-30-2024 18:00,10004.6,10587.4,6378.4,6378.4,3510.89,3510.89
03-30-2024 18:15,10301.6,8793.2,6181.59,6181.59,4900.67,4900.67
03-30-2024 18:30,11263.3,7590.5,5947.2,5947.2,6410.81,6410.81
03-30-2024 18:45,11502.9,6908.1,5802.4,5802.4,8794,8794
03-30-2024 19:00,12350.8,6636.3,5738.44,5738.44,9961.56,9961.56
03-30-2024 19:15,12936.2,6532.7,6043.2,6043.2,10000,10000
03-30-2024 19:30,12623.1,6483.4,5960.18,5960.18,9995.32,9995.32
03-30-2024 19:45,11900.4,6467.2,5361.74,5361.74,9901.84,9901.84
03-30-2024 20:00,10929.2,6676.3,5003.5,5003.5,6000.96,6000.96
03-30-2024 20:15,11033.5,6552.2,5048.03,5048.03,6529.53,6529.53
03-30-2024 20:30,11298.2,6401.2,5007.7,5007.7,6499.5,6499.5
03-30-2024 20:45,11214.6,6313.9,5168.08,5168.08,6635.8,6635.8
03-30-2024 21:00,11152.7,6310,5059.6,5059.6,6090.75,6090.75
03-30-2024 21:15,10941.8,6264,5060.6,5060.6,6250.72,6250.72
03-30-2024 21:30,11436.1,6088.9,5099,5099,6499.32,6499.32
03-30-2024 21:45,11494.7,5980,5074.9,5074.9,6499.63,6499.63
03-30-2024 22:00,12030.2,6885.2,6024.28,6024.28,9964.96,9964.96
03-30-2024 22:15,11641.6,6925.7,5791.47,5791.47,9899.25,9899.25
03-30-2024 22:30,11953.6,6687.5,5622.27,5622.27,9909.81,9909.81
03-30-2024 22:45,12057.2,6315.4,5586.4,5586.4,8291.51,8291.51
03-30-2024 23:00,11742.9,6276.3,5559.9,5559.9,6500.02,6500.02
03-30-2024 23:15,11922.6,6300.5,5663.1,5663.1,6500.66,6500.66
03-30-2024 23:30,12340,6246.5,5901.5,5901.5,8744.19,8744.19
03-30-2024 23:45,12560.2,6286,6086,6086,9814.5,9814.5
03-31-2024 00:00,13866.9,7282.1,7061.6,7061.6,10000,10000
03-31-2024 00:15,13822.2,7332.3,7111.8,7111.8,10000,10000
03-31-2024 00:30,13261.3,7481.5,7087,7087,8000.18,8000.18
03-31-2024 00:45,12955.7,7529.3,6950.67,6950.67,6499.69,6499.69
03-31-2024 01:00,12385.8,7476.6,6522.93,6522.93,6254.4,6254.4
03-31-2024 01:15,11989,7407.1,6228.68,6228.68,5599.02,5599.02
03-31-2024 01:30,11643,7531.5,6044.5,6044.5,5500.41,5500.41
03-31-2024 01:45,11568.1,7606.4,5981.3,5981.3,5499.42,5499.42
03-31-2024 02:00,10994.2,7763.9,5795.1,5795.1,5068.45,5068.45
03-31-2024 02:15,10946.8,7966.3,5881.5,5881.5,5000.11,5000.11
03-31-2024 02:30,10807.9,8099.3,5759,5759,4905.36,4905.36
03-31-2024 02:45,10657.9,8410.6,5609.8,5609.8,4649.43,4649.43
03-31-2024 03:00,10533.3,8689.4,5377.4,5377.4,4250.8,4250.8
03-31-2024 03:15,10550.4,8760.7,5410.1,5410.1,4250.51,4250.51
03-31-2024 03:30,10520.2,8941.5,5431,5431,3949.67,3949.67
03-31-2024 03:45,10466.2,9062.6,5397.9,5397.9,3819.19,3819.19
03-31-2024 04:00,10471.8,9049.5,5462.8,5462.8,3949.49,3949.49
03-31-2024 04:15,10671.1,8871.3,5633.8,5633.8,4120.22,4120.22
03-31-2024 04:30,10745,8900.1,5618.9,5618.9,4040.47,4040.47
03-31-2024 04:45,10709.6,8947.9,5600,5600,3949.38,3949.38
03-31-2024 05:00,10277,8825.7,5506.7,5506.7,4090.44,4090.44
03-31-2024 05:15,10399,8884.9,5632.4,5632.4,4058.18,4058.18
03-31-2024 05:30,10507.3,8808.9,5749.6,5749.6,4014.79,4014.79
03-31-2024 05:45,10666.1,8842.6,5815.9,5815.9,4400.06,4400.06
03-31-2024 06:00,11304.8,9379.9,6588.95,6588.95,4878.29,4878.29
03-31-2024 06:15,11863.3,10189.3,7178.6,7178.6,4649.4,4649.4
03-31-2024 06:30,11894.2,10746.1,7262.1,7262.1,4500.62,4500.62
03-31-2024 06:45,11771.5,11085,7297.5,7297.5,4432.6,4432.6
03-31-2024 07:00,12129.1,12522.7,7986.6,7986.6,3989.28,3989.28
03-31-2024 07:15,11421.2,13298.1,7533.2,7533.2,3603.89,3603.89
03-31-2024 07:30,10721.9,13438.4,7001.4,7001.4,3510.97,3510.97
03-31-2024 07:45,10267.5,13537,6547.66,6547.66,3510.77,3510.77
03-31-2024 08:00,9362.1,13519.9,6065.6,6065.6,3490.22,3490.22
03-31-2024 08:15,8754.9,13411,5459,5459,3320.62,3320.62
03-31-2024 08:30,8272.2,13884,5256.1,5256.1,3280.64,3280.64
03-31-2024 08:45,7705.9,13888.3,5269,5269,3159.94,3159.94
03-31-2024 09:00,7284.5,14618,5272.1,5272.1,3159.29,3159.29
03-31-2024 09:15,6824,14540.5,5086.3,5086.3,3080.46,3080.46
03-31-2024 09:30,6809.6,14711.1,5288.4,5288.4,3020.21,3020.21
03-31-2024 09:45,6653.5,14946.8,5372.7,5372.7,2999.78,2999.78
03-31-2024 10:00,6891.6,15646.1,5147.7,5147.7,2890.08,2890.08
03-31-2024 10:15,6918,15317.9,5081.5,5081.5,2975.7,2975.7
03-31-2024 10:30,6721.8,15633.2,5008.5,5008.5,2890.08,2890.08
03-31-2024 10:45,6611,15680.3,4951.6,4951.6,2890.18,2890.18
03-31-2024 11:00,6392.9,15993.1,4827.7,4827.7,2700.92,2700.92
03-31-2024 11:15,6484.6,16199.3,4847.9,4847.9,2770.27,2770.27
03-31-2024 11:30,6301.1,16261,4855.11,4855.11,2400.91,2400.91
03-31-2024 11:45,6327.4,16423.8,4871.21,4871.21,2500.1,2500.1
03-31-2024 12:00,6248.7,16547.8,4738.46,4738.46,2500.15,2500.15
03-31-2024 12:15,6256.3,16586,4750.42,4750.42,2500.5,2500.5
03-31-2024 12:30,6119.9,16855.5,4792.65,4792.65,2011.74,2011.74
03-31-2024 12:45,6093.5,17118.3,4811.39,4811.39,1999.98,1999.98
03-31-2024 13:00,6344.8,17731.3,4793.8,4793.8,1999.93,1999.93
03-31-2024 13:15,6415.3,17894.4,4844.2,4844.2,1999.89,1999.89
03-31-2024 13:30,6644,17821.5,4929.24,4929.24,2011.63,2011.63
03-31-2024 13:45,6853.9,17537.5,4932,4932,2710.29,2710.29
03-31-2024 14:00,7053.1,16857.8,5127.49,5127.49,2710.38,2710.38
03-31-2024 14:15,7380.8,16613.6,5290.4,5290.4,2867.81,2867.81
03-31-2024 14:30,7612.8,16440.3,5300.88,5300.88,3000.18,3000.18
03-31-2024 14:45,7919.8,16321.1,5289.8,5289.8,3095.88,3095.88
03-31-2024 15:00,8160,15672.9,5209.1,5209.1,3210.78,3210.78
03-31-2024 15:15,8769.9,15357,5258.8,5258.8,3280.46,3280.46
03-31-2024 15:30,9294.7,14717.2,5046.9,5046.9,3330.74,3330.74
03-31-2024 15:45,9470.5,14414.1,5048.6,5048.6,3490.46,3490.46
03-31-2024 16:00,8761.2,13481.6,4827.16,4827.16,3510.15,3510.15
03-31-2024 16:15,8807,12891.2,4823.77,4823.77,3510.09,3510.09
03-31-2024 16:30,8886.5,12290.9,4914.9,4914.9,3510.74,3510.74
03-31-2024 16:45,9013.6,11949.1,4840,4840,3530.32,3530.32
03-31-2024 17:00,8631.8,12326.2,4651.19,4651.19,3510.04,3510.04
03-31-2024 17:15,7842.1,12243.5,4534.7,4534.7,3280.93,3280.93
03-31-2024 17:30,6489.6,12869.7,4449.3,4449.3,3080.76,3080.76
03-31-2024 17:45,6247.5,12389.8,4238.6,4238.6,3200.15,3200.15
03-31-2024 18:00,6751.8,11852.4,4365.8,4365.8,3414.45,3414.45
03-31-2024 18:15,6832.6,10516.3,4645.8,4645.8,3599.05,3599.05
03-31-2024 18:30,7361.8,9690.9,5045.53,5045.53,3999.93,3999.93
03-31-2024 18:45,7838.1,9269.7,5288.99,5288.99,4500.48,4500.48
03-31-2024 19:00,8755.2,8861,5606.04,5606.04,4636.4,4636.4
03-31-2024 19:15,9070.9,8483,5680.88,5680.88,4800.41,4800.41
03-31-2024 19:30,9199.9,8321.3,5741.44,5741.44,4905.66,4905.66
03-31-2024 19:45,8743.7,8319.3,5503.76,5503.76,4706.55,4706.55
03-31-2024 20:00,7689.8,8791,5138.5,5138.5,4250.45,4250.45
03-31-2024 20:15,7507.5,8717.6,5073.85,5073.85,4160.8,4160.8
03-31-2024 20:30,7720.4,8484.6,4909.24,4909.24,4500.17,4500.17
03-31-2024 20:45,8087.5,8312,4904.98,4904.98,4675.09,4675.09
03-31-2024 21:00,8257.9,8422.3,5198.83,5198.83,4834.28,4834.28
03-31-2024 21:15,8754.3,8457.1,5518.86,5518.86,4999.77,4999.77
03-31-2024 21:30,8825.9,8413.5,5593.77,5593.77,4960.37,4960.37
03-31-2024 21:45,9043.4,8348.8,5700.38,5700.38,5000.05,5000.05
03-31-2024 22:00,9407.2,9440.4,6640.94,6640.94,4905.73,4905.73
03-31-2024 22:15,9627.8,9439.1,6717.32,6717.32,4954.89,4954.89
03-31-2024 22:30,9899.3,8988.2,6478.8,6478.8,5000.17,5000.17
03-31-2024 22:45,10416.3,8288.8,5959.95,5959.95,5499.13,5499.13
03-31-2024 23:00,10449.2,7949.6,5687.25,5687.25,5499.26,5499.26
03-31-2024 23:15,10633.1,7853.7,5819.44,5819.44,5499.72,5499.72
03-31-2024 23:30,11042.9,7883.5,6229.68,6229.68,5599.32,5599.32
03-31-2024 23:45,11420.6,7717,6435.88,6435.88,6254.44,6254.44
04-01-2024 00:00,11124.9,6318.9,5613.4,5608.4,10000,10000
04-01-2024 00:15,10976.2,6629.7,5924.19,5919.2,10000,10000
04-01-2024 00:30,10829.2,7076.6,6227.5,6130.83,9800.25,9800.25
04-01-2024 00:45,10764.4,7371.2,6170.79,6039.84,6254.56,6254.56
04-01-2024 01:00,10714.7,7697,6259.5,6128.61,6193.55,6193.55
04-01-2024 01:15,10379.4,7781.2,5958.5,5953.5,5000.92,5000.92
04-01-2024 01:30,10243.4,8001.1,6029.55,5898.68,4878.68,4878.68
04-01-2024 01:45,10229.1,8125,6015.78,5889.96,4878.2,4878.2
04-01-2024 02:00,9385.2,8297.6,5372.79,5372.79,3989.99,3989.99
04-01-2024 02:15,9365.1,8391,5352.69,5352.69,3989.66,3989.66
04-01-2024 02:30,9126.1,8451,5115.2,5115.2,3989.07,3989.07
04-01-2024 02:45,9001.4,8575.4,5092.2,5092.2,3674.84,3674.84
04-01-2024 03:00,8955.5,8655.9,5062.3,5062.3,3674.09,3674.09
04-01-2024 03:15,8926.5,8790.7,5077.8,5077.8,3660.57,3660.57
04-01-2024 03:30,8964,8783.7,5115.1,5115.1,3660.81,3660.81
04-01-2024 03:45,9008.1,8823,5160.1,5160.1,3660.86,3660.86
04-01-2024 04:00,9115.7,8746.8,5254.2,5254.2,3674.56,3674.56
04-01-2024 04:15,9146.1,8654.8,5250.1,5250.1,3819.67,3819.67
04-01-2024 04:30,9190.1,8688.6,5227.6,5227.6,3674.74,3674.74
04-01-2024 04:45,9211.3,8594.9,5205.9,5205.9,3855.37,3855.37
04-01-2024 05:00,9489.7,8964.2,5402.6,5402.6,3819.17,3819.17
04-01-2024 05:15,9629.6,9165.7,5561.2,5561.2,3765.52,3765.52
04-01-2024 05:30,10487.8,8809.3,6097.05,6097.05,4700.75,4700.75
04-01-2024 05:45,10737.8,9012,6350.3,6350.3,4719.06,4719.06
04-01-2024 06:00,10864,9280.8,6967.2,6967.2,4040.7,4040.7
04-01-2024 06:15,12005.8,9517,7757.9,7757.9,4719.77,4719.77
04-01-2024 06:30,12747,9679.8,8389.82,8389.82,4890.83,4890.83
04-01-2024 06:45,13334.4,9887.1,8574.86,8574.86,5309.95,5309.95
04-01-2024 07:00,13359.8,10499.5,9027.85,9027.85,4878.33,4878.33
04-01-2024 07:15,12845.4,10966.4,8745.3,8745.3,4719.2,4719.2
04-01-2024 07:30,11945.2,11453.8,8053.28,8053.28,3940.21,3940.21
04-01-2024 07:45,11366.5,11820.3,7644.7,7644.7,3603.18,3603.18
04-01-2024 08:00,10808.2,11730.5,7543.4,7543.4,3510.25,3510.25
04-01-2024 08:15,10376.4,11749,7150.4,7150.4,3451.03,3451.03
04-01-2024 08:30,9790.2,11761.3,6623.7,6623.7,3320.83,3320.83
04-01-2024 08:45,9058.3,11904.4,6185.39,6185.39,3280.93,3280.93
04-01-2024 09:00,9250.6,12335,6350.81,6350.81,3321,3321
04-01-2024 09:15,9758.8,12353.7,6569.8,6569.8,3510.07,3510.07
04-01-2024 09:30,9515.1,12212.2,6552.9,6552.9,3439.15,3439.15
04-01-2024 09:45,9206.8,12077.3,6331.3,6331.3,3414.61,3414.61
04-01-2024 10:00,8758.7,13042.8,5788.6,5788.6,3258.8,3258.8
04-01-2024 10:15,8851.9,13008.1,5581,5581,3280.71,3280.71
04-01-2024 10:30,8916,13108.3,5470.88,5470.88,3300.68,3300.68
04-01-2024 10:45,8598.7,13497.4,5544.9,5544.9,3280.07,3280.07
04-01-2024 11:00,8266.9,13664.2,5559.29,5559.29,3200.21,3200.21
04-01-2024 11:15,8177,13747.9,5500.8,5500.8,3100.72,3100.72
04-01-2024 11:30,8147.2,13832.4,5571.6,5571.6,3095.74,3095.74
04-01-2024 11:45,8046.7,14032.5,5664.6,5664.6,3020.61,3020.61
04-01-2024 12:00,8127.2,14179.4,5697.5,5697.5,3016.64,3016.64
04-01-2024 12:15,8011.1,14094.1,5671.9,5671.9,2999.65,2999.65
04-01-2024 12:30,7999.4,14308.6,5659.6,5659.6,2912.2,2912.2
04-01-2024 12:45,7796.6,14521.2,5596,5596,2890.48,2890.48
04-01-2024 13:00,7969.7,15268,5588.5,5588.5,2883.67,2883.67
04-01-2024 13:15,7983.7,15482.5,5602.5,5602.5,2883.45,2883.45
04-01-2024 13:30,8091.3,15373.3,5610.2,5610.2,2883.45,2883.45
04-01-2024 13:45,8338.2,14990.7,5857.6,5857.6,2883.91,2883.91
04-01-2024 14:00,8857.9,14240.3,6134.6,6134.6,3020.83,3020.83
04-01-2024 14:15,9171.1,13845.1,5970.8,5970.8,3210.91,3210.91
04-01-2024 14:30,9520.8,13594.8,5907.6,5907.6,3296.08,3296.08
04-01-2024 14:45,9959.5,13427.8,6311.8,6311.8,3317.82,3317.82
04-01-2024 15:00,10026.4,12774.7,6297,6297,3344.33,3344.33
04-01-2024 15:15,10210.2,12634.4,6340.9,6340.9,3330.07,3330.07
04-01-2024 15:30,10558.2,11953,6259.6,6259.59,3500.29,3500.29
04-01-2024 15:45,10918.3,11782.8,6368.4,6368.4,3510.16,3510.16
04-01-2024 16:00,10610.7,11154.2,6593.2,6593.2,3550.63,3550.63
04-01-2024 16:15,11251.7,10826.7,6964.8,6964.8,3674.28,3674.28
04-01-2024 16:30,11384.6,10392.7,7204.2,7204.2,3857.84,3857.84
04-01-2024 16:45,11614,10317.6,7307.49,7307.49,4000.37,4000.37
04-01-2024 17:00,10313.2,9954,6262.1,6262.1,3674.58,3674.58
04-01-2024 17:15,9602.9,9667.9,5548,5548,3660.35,3660.35
04-01-2024 17:30,8583.7,9560.7,5070.4,5070.4,3550.73,3550.73
04-01-2024 17:45,8290.4,9175,5144.3,5144.3,3765.68,3765.68
04-01-2024 18:00,8208.6,8369.4,5159.3,5151.3,3989.74,3989.74
04-01-2024 18:15,8123.6,6881.9,4857.2,4857.2,4650.77,4650.77
04-01-2024 18:30,8934.5,5628.7,4401.2,4347.21,5309.09,5309.09
04-01-2024 18:45,9328.3,4313.6,4093.6,4093.6,10000,10000
04-01-2024 19:00,9865.4,3476.7,3284.68,3284.69,10000,10000
04-01-2024 19:15,9936.4,3425.3,3233.3,3233.3,10000,10000
04-01-2024 19:30,9971.4,3437.5,3245.49,3245.49,10000,10000
04-01-2024 19:45,9879.9,3513,3321,3321,10000,10000
04-01-2024 20:00,9105.8,4090.1,3680.1,3680.1,7100.7,7100.7
04-01-2024 20:15,8884.2,4069.4,3660.4,3660.39,7100.64,7100.64
04-01-2024 20:30,9193,4003.3,3577.33,3566.3,7500.44,7500.44
04-01-2024 20:45,8998.6,3754.5,3323.55,3315.51,7500.66,7500.66
04-01-2024 21:00,9454.1,3858.2,3666.2,3535.04,10000,10000
04-01-2024 21:15,9586.7,3730.1,3538.1,3538.1,10000,10000
04-01-2024 21:30,9717.6,3503.6,3311.6,3311.6,10000,10000
04-01-2024 21:45,9655.3,3440.1,3248.1,3248.09,10000,10000
04-01-2024 22:00,9728.8,3390.6,3198.6,3198.6,10000,10000
04-01-2024 22:15,10183.3,3345.3,3153.3,3153.29,10000,10000
04-01-2024 22:30,10524.6,2949.5,2757.5,2757.5,10000,10000
04-01-2024 22:45,10681,2996.2,2804.2,2804.15,10000,10000
04-01-2024 23:00,10232.9,3112.1,2920.08,2920.08,10000,10000
04-01-2024 23:15,10475.8,3177.5,2985.5,2985.5,10000,10000
04-01-2024 23:30,11094.2,3190.4,2998.4,2998.4,10000,10000
04-01-2024 23:45,11513.4,3145.1,3045.07,3045.09,10000,10000
04-02-2024 00:00,12496.1,6668.8,5535.9,5535.9,10000,10000
04-02-2024 00:15,12280.7,7034.7,5901.79,5901.79,10000,10000
04-02-2024 00:30,12067.7,7867.1,6397.8,6397.8,5783.46,5783.46
04-02-2024 00:45,11754,7968.7,6136,6136,5529.58,5529.58
04-02-2024 01:00,11605.7,8165.2,6114.7,6114.7,5529.52,5529.52
04-02-2024 01:15,11402.9,8368.1,5919,5919,5529.05,5529.05
04-02-2024 01:30,11256.9,8790.5,5885.3,5885.3,5309.12,5309.12
04-02-2024 01:45,11193.5,9275.5,6087.3,6087.3,4828.11,4828.11
04-02-2024 02:00,10337.8,9614.7,5429.15,5429.15,4279.54,4279.54
04-02-2024 02:15,10430.9,9875.4,5522.96,5522.96,4279.35,4279.35
04-02-2024 02:30,10222.6,10050.9,5334.97,5334.97,4206.47,4206.47
04-02-2024 02:45,9972.7,10242.2,5162.3,5162.3,3989.91,3989.91
04-02-2024 03:00,9705.8,9639.8,4917.6,4917.6,3989.08,3989.08
04-02-2024 03:15,9570.9,9654,4909.9,4909.9,3700.83,3700.83
04-02-2024 03:30,9681.3,9572.7,4916.8,4916.8,3940.49,3940.49
04-02-2024 03:45,9784.4,9551.3,4989.8,4989.8,3989.3,3989.3
04-02-2024 04:00,9862.8,9183.8,4991.2,4991.2,3989.7,3989.7
04-02-2024 04:15,10063.7,9355.5,5194,5194,3989.81,3989.81
